ID,Year,Tonality,MIC,Pitch STD,MIS,Onset Density,nPVI,RIC
2003_01_2,2003,0.8188435326328773,2.8039496,3.328423050034356,4.083333333333333,2.9416556626907178,16.11111111111111,1.5444697
1989_05_4,1989,0.7507572866973184,4.2059016,3.2291878732875947,2.613636363636364,2.617768596269528,22.72727272727272,1.5538291
2002_01_2,2002,0.6190107106785798,3.2611532,1.9921993202207176,1.8484848484848484,2.032850789537535,12.12121212121212,1.414743
1995_05_1,1995,0.7885082010412473,4.04626,6.022630963131238,2.071428571428572,1.7804102207203931,54.4047619047619,2.5676584
1982_03_1,1982,0.6327326726081981,3.1021307,2.805836027996832,2.0294117647058822,2.3520234632338552,50.58392587804354,2.26475
1994_05_1,1994,0.6509287289623856,3.898534,2.69527492882864,2.2115384615384617,1.564094681832155,69.27905427905428,2.4927645
1983_03_1,1983,0.7672323652384234,4.379483,2.254515521500437,1.68,1.7911109917037116,77.23982683982685,4.255374
1995_05_3,1995,0.7796495171720959,3.7575898,3.333273928333804,2.303030303030303,2.0902301315225595,43.29397874852421,2.7565289
1994_05_3,1994,0.8170304012447912,4.9018636,4.1324931941867735,3.2051282051282053,1.2579440476970452,56.78373913668031,2.9107547
1971_02b_1,1971,0.8084188306436482,4.8811193,3.314585822985131,2.238095238095238,1.5215370921550786,44.44444444444445,3.3801343
1966_03_2,1966,0.6074949349527663,3.5471923,2.334404845646852,2.1621621621621623,2.118389780709307,26.970926970926968,2.063353
2018_04_4,2018,0.8915799049815808,2.785584,3.37263711692334,2.189189189189189,3.0879288883071165,13.93393393393394,1.7089374
1971_05_2,1971,0.7630674388364037,3.1516738,3.1866327098807075,1.208955223880597,1.2633707846926174,64.57560681441277,3.2636883
1970_05_2,1970,0.5757882989342529,2.8396733,1.3942300925673667,1.6296296296296295,1.8005890401971374,19.753086419753085,2.181016
2012_02_1,2012,0.691162063678818,1.968535,1.4180881273390114,0.8301886792452831,3.377858864924741,6.918238993710692,1.3395658
2005_04_1,2005,0.8438703811682682,4.687131,2.522221243269512,2.375,2.190087376355617,35.00000000000001,2.1594205
2013_02_1,2013,0.8245056999109308,3.3489125,5.181944807200972,1.4666666666666666,2.879686990544506,30.814814814814813,1.4558469
2004_04_1,2004,0.4738611615934262,2.5721023,1.118033988749895,0.4680851063829787,2.626538768809868,52.016210739615,2.7266855
1960_04_1,1960,0.8227710546999356,3.532123,3.080746182957212,2.816666666666667,1.876923076923077,26.22222222222221,1.9042991
1982_01_1,1982,0.7811778834596002,3.3130715,3.6727337291480375,2.590909090909091,2.1357432287579194,52.30880230880231,2.0459485
1977_02_1,1977,0.6681359035819648,3.7103221,2.6023625437912847,1.320754716981132,2.680293310949575,30.81761006289308,2.136291
1961_04_1,1961,0.7511515644937762,4.070543,2.9296250977916247,1.8888888888888888,1.549304806724899,23.44973544973545,2.4549944
1976_02_1,1976,0.8318819079181499,3.2777607,2.06446481005131,1.6730769230769231,1.780257448739922,27.82051282051282,2.025687
1983_01_1,1983,0.8255269343254777,3.9399357,2.408831487630977,1.8846153846153848,1.9029915609633945,54.10256410256409,2.0097256
2014_05_2,2014,0.5869802408465993,2.6753974,2.2260083020422448,2.0,3.226890756302521,40.68504594820384,2.1091945
2003_03_2,2003,0.9205904582999712,2.1975076,2.861601899653193,1.348314606741573,3.45141651886295,48.61423220973786,1.5396163
1954_04_3,1954,0.6548117718736282,1.525272,0.8012773892638271,0.4651162790697674,3.345277122600027,10.852713178294572,1.3820916
2015_05_2,2015,0.7929857934838022,1.9794416,3.1828912439211936,1.5614035087719298,4.007196833393307,24.795321637426905,1.2548047
2002_03_2,2002,0.6519150679449355,2.516375,1.8547236990991407,1.673469387755102,2.7909993035549667,25.850340136054413,1.5094448
1952_01_2,1952,0.6219371762685959,3.9796257,5.026639326123528,4.925,1.3183364328071543,61.73426573426575,2.2276716
1953_01_2,1953,0.5876046731386615,4.5609703,2.431683765932569,1.7419354838709675,1.4827453441237992,34.83870967741935,1.6088231
2008_03_1,2008,0.578214236296179,3.6030324,2.321857103304005,1.9411764705882355,1.6700899595736165,62.83846872082165,2.8827524
2009_03_1,2009,0.8512283446479395,3.2449684,3.717294735615298,2.333333333333333,2.796364100955194,6.349206349206349,1.470842
1959_01_1,1959,0.771881727511102,3.164644,3.9604093537988048,2.30188679245283,4.577151706302823,7.547169811320755,0.99586433
1958_01_1,1958,0.5356443165754802,3.4312487,4.997290074958473,0.981132075471698,2.4850794563888687,44.77987421383647,1.5384673
1989_01_2,1989,0.6979889713789186,3.8981392,2.5792137852454187,1.5106382978723405,2.255739058361468,35.08274231678487,2.0444477
2015_03_4,2015,0.8035973679051901,5.3275023,4.267963238370456,2.764705882352941,1.416914415839079,41.241830065359466,2.8330576
2014_03_4,2014,0.8022751458928835,3.6178772,2.9778798825744,1.619047619047619,1.363922884311592,52.06349206349207,2.7816095
1988_01_2,1988,0.7429124143613213,3.8019369,2.7051263063549054,2.4680851063829787,2.3125023125023123,36.47416413373861,3.0901272
1999_02_3,1999,0.6735670739098856,2.3956552,1.852090994487764,1.643835616438356,3.52923235738533,21.91780821917808,1.4479722
2008_01_3,2008,0.6727571908414818,0.91570747,0.4094506959927892,0.1621621621621621,3.7344274038618086,5.885885885885887,1.2353951
2021_01_4,2021,0.7119856832815252,2.759445,2.598136821029857,1.6612903225806452,3.866241470589954,33.33333333333332,1.5795996
2020_01_4,2020,0.6043775724087114,4.391275,2.6567219924471503,2.6666666666666665,2.1257883614629804,70.64814814814815,3.465467
2009_01_3,2009,0.7263091187000138,2.4820423,2.0091752249129824,1.564516129032258,3.601784702328928,16.129032258064516,1.323545
1959_03_3,1959,0.6605920914644265,4.8149056,4.2260353760942415,1.6521739130434785,1.5636406636481883,51.0144927536232,3.0004358
2019_02_2,2019,0.9130519019478224,3.295061,3.674956615043092,2.2058823529411766,3.286811973393283,55.68627450980392,2.2821393
2018_02_2,2018,0.6942728643769517,3.2522023,2.613520096911367,2.208333333333333,1.5858279136680544,27.916666666666668,1.6814632
1988_03_1,1988,0.7280223462523994,3.3516147,5.851495535331117,3.1379310344827585,2.3100750167985766,41.05090311986863,1.9044675
1989_03_1,1989,0.8488623348057828,2.7334745,2.6721491087465536,0.984126984126984,2.333332944444509,39.56160241874528,2.144031
2018_02_3,2018,0.9322729873473028,4.133941,3.681048890633275,2.7333333333333334,1.885549116877496,47.66666666666668,2.370729
2019_02_3,2019,0.7354684032303074,2.819354,2.991234300232746,2.5319148936170213,2.251904783997435,35.460992907801426,1.9066111
1959_03_2,1959,0.6649474957998809,5.2224793,2.058556368183212,1.2352941176470589,1.105717326436933,7.84313725490196,3.364394
2009_01_2,2009,0.627158154561904,3.246877,2.568806227043754,2.3142857142857145,2.280009587725318,31.61904761904763,2.5316129
2020_01_5,2020,0.7513556938605699,4.1405363,2.305492694865243,2.566666666666667,2.765440060281241,30.444444444444446,2.381982
1994_03_4,1994,0.6271159661195148,3.8295329,2.7613402542968157,1.851063829787234,1.833057817357583,57.00101317122594,2.5073037
2008_01_2,2008,0.6923431648761286,1.4455386,1.706599466335101,1.054421768707483,4.679408404606787,24.03628117913832,1.6123451
1999_02_2,1999,0.727260941161695,3.196669,1.6817499303650434,0.875,3.1968764385943973,12.499999999999998,1.5021914
1998_02_2,1998,0.651164720926174,3.526917,1.889606373004166,1.588235294117647,3.2388074276125964,28.09523809523809,2.144004
1988_01_3,1988,0.8128510582552838,3.3542147,2.56973500214896,1.5666666666666669,2.98698215364882,31.111111111111107,2.3826644
2014_03_5,2014,0.7756924808683179,3.6821105,2.9176011883420383,2.619047619047619,1.363922884311592,45.67649281934996,2.714937
1989_01_3,1989,0.8496929573182246,3.0561597,3.891500809989908,1.9333333333333331,1.8504420273728,44.2971102971103,1.8787642
1953_01_3,1953,0.7484227784358994,5.64996,6.21482288062178,3.612903225806452,1.4302791474201093,52.31005553586198,2.4471214
1998_04_4,1998,0.7235627995601577,2.8375556,1.9791153344171752,1.4324324324324325,2.2040005510001377,38.68725868725869,2.0690079
1952_01_3,1952,0.915368788085144,5.2571673,3.831384367671757,3.0,1.502473731076039,55.98780007870916,2.440856
2002_03_3,2002,0.6743045276438826,1.7162449,0.6863485850246136,0.3720930232558139,3.73650569460452,17.984496124031008,1.9784986
2015_05_3,2015,0.5528163072611607,3.0953155,5.851633851023418,3.1142857142857143,2.203329561984807,16.190476190476186,1.6411098
1955_04_2,1955,0.7070707094238385,5.838041,6.254566233195719,3.0285714285714285,1.012499190000648,70.71655328798185,3.1470332
1954_04_2,1954,0.7625092251003931,4.5362673,4.059017646775769,3.0357142857142856,1.7560425129566324,61.73469387755103,3.022633
2003_03_3,2003,0.5231937853202845,1.7160506,1.3880208444794273,0.6,3.727278692827613,12.7891156462585,1.6089476
2014_05_3,2014,0.7980345726590489,3.3126957,5.4322543666370535,2.5357142857142856,2.3757217904745365,46.81972789115647,2.2583053
1967_01_1,1967,0.7184285575601315,3.923957,2.809757434745082,1.891891891891892,1.3392064011750555,60.832920832920834,3.4784956
1985_04_1,1985,0.7168051507325829,3.8424282,2.9114832463673137,2.5588235294117645,1.476561983203306,54.76190476190478,2.7048125
1966_01_1,1966,0.8307087917918355,3.889974,2.795639313923332,2.0930232558139537,1.287399047322096,41.75710594315245,2.0877182
1984_04_1,1984,0.8429973582312771,3.6985722,3.3888604279314896,2.425531914893617,1.6975589385390302,15.31914893617021,2.4478
2021_05_1,2021,0.5130129074195542,1.5922692,1.8201613072935696,1.976744186046512,3.933266945582958,13.126614987080105,1.2813914
2020_05_1,2020,0.7503614606170864,1.8416011,3.941269193260661,1.9861111111111112,4.509132630761719,11.111111111111104,1.3122951
1953_03_1,1953,0.8831683880842593,4.262281,3.3336870560619665,3.5294117647058822,1.536118573607144,50.52966641201935,2.8873553
1952_03_1,1952,0.6361869823631011,4.958914,4.230791888051219,3.857142857142857,0.8865527446200206,33.30193615907901,2.2339725
2002_01_1,2002,0.6406037701886601,2.4658172,2.0479027850888127,1.5405405405405406,3.409940744281911,12.612612612612612,1.6426822
2003_01_1,2003,0.6722690084852659,1.1258767,0.2363828987388777,0.04,4.394752138757369,21.99999999999999,1.0010109
1966_03_3,1966,0.7291339078562634,2.6515965,1.7233329751414486,1.2727272727272727,3.0957431845751917,16.96969696969697,1.3453617
1994_05_2,1994,0.7794268918932334,4.264097,2.5616045316925296,2.136363636363636,1.871617296164814,61.95229606994314,1.7430809
1983_03_2,1983,0.7882366878008943,4.551954,2.3685390696087407,2.2,1.4229507248087494,63.81684981684982,3.0439959
1995_05_2,1995,0.8706154020146821,3.9103644,5.820703303340759,1.75,1.434225509352038,50.1858813700919,2.0629294
1982_03_2,1982,0.7947209168998222,3.1845326,1.5177980555726114,1.3548387096774193,3.234842745960608,32.3195084485407,2.0754404
2018_03_4,2018,0.6211899227493661,3.0060914,1.7440043711348308,1.5,2.328226911451683,25.925925925925924,1.9387054
1966_04_2,1966,0.6445784257421814,2.0328245,1.9798989873223327,1.469387755102041,5.689660862074655,8.798185941043084,0.69375587
1985_01_2,1985,0.6493861163133638,2.7867107,1.4615519381644462,1.2769230769230768,2.533332320000406,33.787545787545795,2.132776
1970_02_2,1970,0.7322442414317263,3.6701136,4.624036643024475,1.1162790697674418,2.520152368884752,59.9667774086379,2.1663105
2019_03_4,2019,0.7610265912054105,3.951831,2.8707509361663544,2.6129032258064515,2.7953462173509656,16.989247311827953,2.0759468
1967_04_2,1967,0.8148878488774484,4.643971,3.626104325617452,3.1785714285714284,1.460987502612145,63.40728194111654,2.28883
1995_02_3,1995,0.7124901513877301,3.4526412,3.085138329539973,0.9302325581395348,2.498765098930086,10.07751937984496,1.1803038
1960_01_3,1960,0.8866366951729865,3.721305,5.037194986630291,2.655172413793104,1.0745756123443515,93.68164402647156,1.4625373
1982_04_3,1982,0.5671563969545219,1.4821814,1.3477115902938004,1.709090909090909,2.4086021505376345,18.181818181818176,1.1573375
1994_02_3,1994,0.8296293712596348,4.4324713,4.835052381273301,3.3666666666666667,1.3833325033338315,47.47089947089947,2.1287932
2005_03_1,2005,0.761522991935696,4.0139055,2.95274070753773,2.703703703703704,2.7257904477774346,36.79012345679012,2.1677456
1958_03b_2,1958,0.7953839565192901,5.3015447,4.621056877670591,3.1818181818181817,2.572546618564332,27.27272727272727,2.031307
2012_05_1,2012,0.7687646238335099,4.061806,5.379975114385285,2.833333333333333,1.656678485143234,46.03762492651382,2.657116
2004_03_1,2004,0.7765299624367413,3.6655915,4.504442251822083,3.076923076923077,1.7910149662457693,66.64335664335664,4.561754
2013_05_1,2013,0.7821688201094519,3.1189156,3.442568663163436,3.075,2.9388149018800824,24.666666666666664,1.6545001
1954_01_1,1954,0.7198948744103861,5.017909,2.741070846905476,1.6470588235294117,1.6379964198066554,59.4451626804568,3.352913
1989_02_6,1989,0.5660812307367387,3.1854265,2.8381971957211336,3.484848484848485,3.124801573544381,49.95670995670997,2.337045
1955_01_1,1955,0.8035829656219721,4.695446,3.444694029230652,2.575757575757576,1.8747476824784013,57.77376515344431,2.3679454
1977_05_1,1977,0.7636430846588234,3.2678797,3.1041233597975184,1.8166666666666669,2.7449990392503363,45.22222222222223,2.1739252
1960_03_1,1960,0.8329076648405122,3.1006818,2.7651935365818288,2.3095238095238093,1.34375,61.84429327286472,2.5441356
1976_05_1,1976,0.8221874463705553,2.2298722,3.17268853355965,2.7058823529411766,1.9300070220758965,14.705882352941172,1.3411522
1961_03_1,1961,0.7734643851709445,4.2398925,2.6822950982934226,2.272727272727273,1.2100048053104966,54.11255411255412,2.3623874
2005_01_3,2005,0.8633401274011876,3.405524,3.41665412022187,2.075,3.053516825311428,29.166666666666675,1.6437706
2004_01_3,2004,0.752799186311273,2.7749596,2.687014026516837,2.0588235294117645,2.8461567237912666,27.7124183006536,1.9745133
2003_04_2,2003,0.5378240096661853,2.494084,1.8752432144244469,1.2,4.180097628280909,25.83333333333333,1.5594708
2014_02_2,2014,0.7721555322443404,2.6581478,3.701420176382701,1.9166666666666667,2.470568389000257,33.333333333333336,1.978836
1954_03_3,1954,0.6399600976907426,4.138505,3.073983571849401,1.1538461538461535,1.2800562513892706,53.21937321937323,2.5298114
2002_04_2,2002,0.870563225102482,2.1004462,2.7900076453622304,2.201492537313433,3.9417755251798616,13.930348258706474,1.2415488
2015_02_2,2015,0.7097266399847231,2.9598808,2.6376762705496293,2.239130434782609,1.7750120656663857,42.54470167513643,2.19233
2008_04_1,2008,0.6230563813607977,2.06884,1.4740554623801776,1.0857142857142856,3.0129386176604664,0.0,1.3454624
2009_04_1,2009,0.8889412038852416,3.211894,3.580445759501838,3.735294117647059,2.1349854053732056,27.45098039215685,1.792197
1998_05_3,1998,0.8433755638596273,4.2392054,3.9356917335441306,2.6511627906976742,1.4330788804071246,57.11446176562456,2.444721
1999_05_3,1999,0.9419176029460464,3.4650798,3.5778859039765583,1.4130434782608696,2.2765635244535862,22.07729468599033,1.6340928
2002_02_4,2002,0.8177670996250834,1.5473396,2.703982884098936,1.6825396825396826,3.00253971199658,50.79365079365079,0.8693774
1959_04_3,1959,0.672199036584989,5.6444907,2.412090756622109,3.3,0.7584503132729246,77.58974358974359,4.4911532
2019_05_2,2019,0.5933071861886741,1.5912876,1.7483670817872097,0.8941176470588236,4.482960839251971,11.76470588235294,1.1451309
2018_05_2,2018,0.7930069821851625,2.008746,2.0874167969759947,0.8045977011494253,3.669772593992311,22.22222222222222,1.2346922
1993_01_4,1993,0.7475133391223205,5.087944,3.622290387906661,2.977272727272727,1.4582711841305838,64.41558441558439,2.995719
1966_02_4,1966,0.554758915211287,3.082551,1.4897566915439582,1.0769230769230769,1.8799449165995563,17.09401709401709,2.5000992
1958_04_3,1958,0.5507778923474694,2.9445274,2.080031396937291,1.875,3.9830379483940535,15.416666666666668,1.4452941
1976_01_5,1976,0.957219811472536,1.4154156,3.5627704575699704,1.98876404494382,1.9946379367292315,49.642492339121546,0.86969924
1988_04_1,1988,0.8505164715227256,4.3012104,2.9192507572258064,2.289473684210526,2.3693568526630018,32.5518341307815,1.6758279
1989_04_1,1989,0.7675718817634957,3.8248622,1.812924185262284,1.6923076923076923,1.443709531434937,46.41025641025641,3.135902
1995_04_4,1995,0.8247427634547371,3.1501932,4.109609335312651,3.7586206896551726,1.4080639886231243,58.87147335423197,3.2310233
1976_01_4,1976,0.6459923126261932,2.2379572,5.019960159204453,2.923076923076923,1.3052697797062476,96.63817663817665,1.9119812
1958_04_2,1958,0.8232976912677166,2.7803662,2.5410825629475275,1.96078431372549,3.9497238136634247,25.620915032679743,1.6847943
2018_05_3,2018,0.5501194076420077,1.5248365,1.3067600484556834,1.3958333333333333,3.966105982041229,1.3888888888888888,0.80263793
2019_05_3,2019,0.6950605059884385,2.033942,1.7892291162536529,1.2296296296296296,3.543166053342886,11.358024691358027,1.4775009
1959_04_2,1959,0.6156648617274845,5.1503086,2.741302469452239,2.3,1.5541794570027516,55.72222222222221,3.1865282
2002_02_5,2002,0.6842796415925473,2.9688685,2.969874250069267,2.0727272727272728,2.6282497777204927,22.42424242424242,1.264924
1999_05_2,1999,0.7040935131463932,4.585752,2.458330415089084,1.5238095238095235,2.131250959062932,30.15873015873016,2.027033
1998_05_2,1998,0.6441394849129533,4.756545,2.3645762517796105,2.6153846153846154,1.3879518072289156,39.31623931623932,2.3695433
2015_02_3,2015,0.8300528166408669,3.539166,2.696350133047142,1.5208333333333333,1.8728749065944448,31.250000000000007,2.5901196
2002_04_3,2002,0.7646405251342248,4.4407473,3.686921267094277,3.0,2.48805016600511,48.04232804232804,2.5602903
1954_03_2,1954,0.707422728640171,4.8514647,2.5179882148817843,2.5,1.2826265757884083,66.45021645021644,2.3142934
2014_02_3,2014,0.8616320327061224,2.5793297,2.807899129360091,2.9047619047619047,2.0210546526336,34.92063492063492,1.8663669
2003_04_3,2003,0.6304696003728815,1.7305868,1.5620499351813306,1.1898734177215189,4.333490104372258,39.578059071729975,1.437412
2004_01_2,2004,0.703201282597722,2.708917,2.7164025797378804,1.6972477064220184,2.832008174213135,27.867932271602,1.6399535
2005_01_2,2005,0.6381907627141958,3.1802218,2.929658564671924,2.106382978723404,3.5114298523841603,11.34751773049645,1.1713871
1999_03_4,1999,0.8748614668453213,3.4305277,2.8089783139501034,2.2222222222222223,2.1230758615389926,40.07407407407408,2.4226773
2021_02_1,2021,0.6583638284273615,3.0798132,2.04965138284434,1.7,2.523897472885135,15.0,1.4973973
2020_02_1,2020,0.6675691215951923,2.923756,1.7939097649820517,0.7037037037037037,1.873040206257404,37.03703703703704,2.2574544
1997_01b_1,1997,0.791094112726818,3.81232,3.57529008160982,2.2280701754385963,4.488109450441831,45.26315789473684,2.0396528
1985_03_1,1985,0.910818975153125,3.6403606,5.086807293086005,2.523809523809524,3.322089760241772,60.23053665910808,2.2246354
1992_05_1,1992,0.8086589535878266,2.8148966,2.677983414563973,1.845360824742268,2.209803626928144,22.336769759450178,1.6510327
1984_03_1,1984,0.6664192195926517,4.3834276,2.900617218268136,2.0,2.216105098143045,44.29931972789115,2.3411322
1993_05_1,1993,0.5816567597670214,3.1892805,4.735485507360429,1.7083333333333333,1.5859910254270289,44.027777777777786,2.8021104
1953_04_1,1953,0.8853273945410143,5.8124804,4.209395237378264,2.7142857142857144,0.9570851887050554,51.00529100529101,2.0795877
1952_04_1,1952,0.8887356016754449,5.4190636,3.8196653976493806,2.677419354838709,1.1333339000002831,75.14592933947768,2.2427979
1958_03b_3,1958,0.5733575878178807,3.8592439,2.56646346046024,1.4074074074074074,2.530025186852525,26.31393298059964,2.7048461
1983_04_2,1983,0.8179140511820475,4.230711,4.264680527307995,1.2,2.272565008142411,32.95238095238094,2.419194
1994_02_2,1994,0.8605236144638637,3.4437056,2.729628612094193,2.125,1.3938922934356164,59.48031135531136,3.2454956
1961_01_2,1961,0.7102926607800376,3.0410018,2.328117764448736,1.8222222222222224,3.545836879170212,25.185185185185176,1.8676901
1982_04_2,1982,0.6786173051876548,4.9443374,3.838406376727426,2.5434782608695654,1.7407407407407407,52.028985507246375,2.3358917
1960_01_2,1960,0.7511761861812032,5.925956,3.479852726768764,3.066666666666667,1.1895678381935058,52.25396825396825,2.2954376
1995_02_2,1995,0.7643461789282417,3.104372,2.422025042325465,0.92,2.696551364597749,10.666666666666668,1.025323
1970_02_3,1970,0.8806994593785435,5.5433025,2.6246692913372702,1.75,1.1220456808967427,91.26623376623375,4.0133653
1985_01_3,1985,0.7400361508858363,4.563007,5.051548669658388,2.6,1.5979480787694866,59.33333333333336,2.9959466
1959_02_4,1959,0.7540304695096569,4.5581264,2.3071675298313106,2.625,1.2254412526924958,58.20721925133691,3.108634
1985_01_1,1985,0.7519528208919777,4.2092867,2.97999756502054,2.609756097560976,1.662499335000266,50.42128603104212,2.5282626
1970_02_1,1970,0.843261088356494,5.0904737,4.539181277132108,4.869565217391305,1.1166442978241822,62.498274672187726,3.4199877
1967_04_1,1967,0.7783509693499653,2.5412035,2.9531193892939416,2.972972972972973,2.632296448671882,53.15315315315314,1.7811581
1984_01_1,1984,0.5735865646602053,3.2679937,1.7449635982402825,1.4705882352941178,2.3149629448842046,52.2642390289449,2.222521
1966_04_1,1966,0.7474188856929864,3.6009283,3.444520364451027,1.25,2.510517095807049,51.39194139194139,2.472785
1953_04_3,1953,0.8806580561359565,5.5704684,3.722002926533504,2.0,0.9570851887050554,66.87830687830689,2.5679166
1998_01_4,1998,0.7603108971978882,2.7216449,6.152105330697776,2.816326530612245,2.347417840375587,5.442176870748299,1.3114152
2004_03_2,2004,0.4800641718046498,2.9347372,1.462230243139095,1.3428571428571427,1.6128314593528357,73.18930276073134,3.3617122
2013_05_2,2013,0.8941610401453608,2.6698508,2.953047911206282,2.1142857142857143,2.8104511014382303,26.85714285714285,1.3187712
2005_03_2,2005,0.81910925333961,3.1252398,3.018052195250181,2.578125,3.491906120261093,39.47916666666668,1.7659788
1958_03b_1,1958,0.7635173559022992,3.8067863,2.641758673476608,1.4482758620689655,2.5426332857903287,49.32676518883415,3.6472204
2012_05_2,2012,0.7620326370636502,2.7535944,2.705291754034605,3.026315789473684,2.3378348461368166,21.052631578947366,1.3111609
1989_02_5,1989,0.606692581265097,4.1028976,3.1248668610691697,1.84,1.7672032851895594,86.41673881673881,3.6396887
1955_01_2,1955,0.7132785193183273,2.7578843,2.806568098710956,0.6923076923076923,3.2071768145321418,41.28205128205129,0.71957445
1954_01_2,1954,0.7319875642439861,4.10174,2.593636104987014,0.925,1.7966735558659543,53.39285714285715,4.0919385
1992_05_3,1992,0.7953711304168313,3.8634546,2.663061543764237,2.0434782608695654,2.088888610370408,21.449275362318843,1.744476
1985_03_3,1985,0.9121348143551604,2.851324,3.345565120379362,2.8,2.4971123237019186,66.68983268983271,2.0311193
1984_03_3,1984,0.734839850068243,4.2964077,3.2076130008831965,1.7837837837837838,2.669045394843123,30.810810810810807,2.1518488
2021_02_3,2021,0.6637958986518222,4.5752,3.333333333333333,2.5294117647058822,2.3642668484780573,23.52941176470588,2.132046
1976_05_2,1976,0.6524706309841375,2.1890762,1.1298967504452195,1.0689655172413792,2.728693698133617,7.126436781609195,1.5573136
1961_03_2,1961,0.827941018588911,5.0575223,3.555277766926236,2.4166666666666665,1.3152226144679309,56.56084656084656,1.9872724
2008_02_4,2008,0.7882945570515756,4.2015963,4.249386302822713,2.1818181818181817,2.5586007648466254,42.99422799422798,2.2692416
1977_05_2,1977,0.7941813972899183,3.7164552,3.3319725113401715,2.2291666666666665,2.099999265000257,54.96031746031746,2.434164
1960_03_2,1960,0.7281720583780816,2.674935,1.8368515012106996,1.4838709677419355,2.0,37.84946236559139,1.6500837
2020_02_3,2020,0.7352325746606658,2.438079,2.570973515725197,1.7037037037037035,2.5645870662974426,17.36625514403292,1.7629687
2002_04_1,2002,0.6681914201501629,2.9119017,2.4588541647492512,2.9655172413793105,2.364361866587533,44.81116584564858,1.8064276
2015_02_1,2015,0.8570161649296297,3.0383477,3.2291639784935047,2.4615384615384617,1.7884675659949116,40.14652014652015,2.6515558
2003_04_1,2003,0.7002519560471027,2.0316215,2.328699101681632,3.4,3.7158844607340087,0.0,1.4277724
2014_02_1,2014,0.773408166459353,2.759404,3.06533042278728,2.423076923076923,2.557844041823805,25.811965811965816,1.6095451
1977_03_4,1977,0.7609108157060526,3.5853267,4.299069022455186,2.3513513513513518,2.174134063857636,39.21375921375921,2.2788706
2009_04_2,2009,0.773322449523134,3.0279727,3.6368727088240296,2.688888888888889,3.2740668659206227,27.85185185185185,1.4510262
1976_03_4,1976,0.6054568561637504,4.912503,2.4244826960591626,3.055555555555556,1.0641536255626802,62.71604938271605,2.9804125
2008_04_2,2008,0.7733669583965462,2.2676044,3.1103075178880686,2.076923076923077,2.5066264039800528,19.487179487179485,1.3186756
2018_05_1,2018,0.5923734482698965,1.3185,0.7399324293474371,0.3670886075949367,3.389157344277487,5.907172995780591,0.9750622
2019_05_1,2019,0.7206231832031348,2.0885587,1.5551537589440343,1.1297709923664123,4.3372900151969445,19.389312977099227,1.4923575
2012_03_4,2012,0.8773356209804826,3.1023152,3.134742273283392,2.1944444444444446,1.763481564849431,54.94468494468492,2.3858073
1988_04_3,1988,0.8141220989003592,3.3757417,2.8780486532505094,2.9107142857142856,3.157355624928752,38.92857142857142,2.2181816
1989_04_3,1989,0.5740329380154575,2.9004583,1.649242250247064,1.3877551020408163,2.7586206896551726,34.01360544217687,2.1694484
1989_04_2,1989,0.7410614224314259,2.336926,1.3946792876861285,1.4230769230769231,2.736703180678369,39.66261808367072,1.7966272
1988_04_2,1988,0.6122308005874285,5.049328,2.525989476892222,2.375,2.20804785385217,20.83333333333333,2.2344925
1959_04_1,1959,0.8454905930219125,4.626249,3.229512666969384,2.21875,2.4422820038614668,30.625,1.9086759
1958_04_1,1958,0.7988141077814761,2.8429253,2.2385658036632976,1.947368421052632,3.764580509897951,19.82456140350877,1.947775
1998_05_1,1998,0.752212900115855,3.9709692,3.5017160010400894,2.0384615384615383,1.8335328709129108,57.25885225885226,2.0407424
1999_05_1,1999,0.7931358112636379,3.3598602,2.629174305355608,1.3157894736842106,1.889063350078508,17.543859649122805,1.8145276
2008_04_3,2008,0.7441035074425312,2.2025638,2.0530084632071053,1.2911392405063291,3.0607197699322946,15.189873417721516,1.8069036
2021_04_4,2021,0.783678760746335,2.9781976,2.8894610905130502,1.96,4.315274488558775,12.666666666666668,1.1603554
2009_04_3,2009,0.652166552438229,2.9568927,2.216350266722545,2.1132075471698117,3.493776457951601,11.194968553459118,1.5659395
1954_03_1,1954,0.6198443645462833,4.7609763,3.1874754901018454,2.386363636363636,1.146050150331014,70.88744588744585,2.1278384
1955_03_1,1955,0.7811585798481111,2.342304,4.410818765117344,2.5047619047619047,2.63681592039801,34.15873015873017,1.123103
2005_01_1,2005,0.598491704188916,1.7241644,2.0601603796101253,1.5918367346938775,3.6180898492463314,16.61807580174927,1.0076239
2004_01_1,2004,0.7872204340415085,1.3138325,2.5,5.0,2.5048438049812805,14.035087719298245,1.9004691
1997_01b_2,1997,0.7759308593962237,4.2614355,3.530106626476389,1.7017543859649122,3.8080928670415535,57.36842105263159,2.1239324
2020_02_2,2020,0.7181335636793288,3.9959977,2.3211039678328937,1.2727272727272727,1.645918747670518,34.19913419913419,2.3596146
1977_05_3,1977,0.6163338220260319,2.5500004,2.0395497820865924,1.3333333333333333,2.127271982727533,50.28322440087148,1.9089093
1976_05_3,1976,0.7781397075870171,4.088952,5.404116092658658,2.5526315789473686,2.150362467860201,26.31578947368421,1.3893806
2021_02_2,2021,0.8443440310162131,3.9021885,2.003457219520753,2.8125,1.2884774489504465,29.166666666666664,2.8917184
2018_01_4,2018,0.6875143057502667,2.4731324,1.7176176758743844,1.548780487804878,3.465599234985254,17.886178861788615,1.4218276
